Date,Stock_Symbol,Open,High,Low,Close,Volume
2024-06-21,MSFT,413.14,414.09,413.08,413.26,3610708
2024-06-24,MSFT,415.81,419.85,410.54,414.42,7029572
2024-06-25,MSFT,412.8,415.14,409.5,410.48,4793908
2024-06-26,MSFT,402.56,411.14,392.96,398.52,2634696
2024-06-27,MSFT,402.2,403.39,397.52,398.04,6970473
2024-06-28,MSFT,404.95,414.91,401.0,403.24,7442703
2024-07-01,MSFT,395.77,405.5,385.64,402.28,2663634
2024-07-02,MSFT,405.79,416.53,401.98,411.08,1428183
2024-07-03,MSFT,408.42,415.54,396.17,411.9,9282046
2024-07-04,MSFT,415.45,423.99,413.0,414.98,6338931
2024-07-05,MSFT,420.81,423.71,413.54,423.23,9188006
2024-07-08,MSFT,418.66,424.6,416.4,422.64,6160325
2024-07-09,MSFT,419.03,421.29,408.7,420.37,8791513
2024-07-10,MSFT,427.04,431.38,426.77,428.86,4265760
2024-07-11,MSFT,423.63,433.89,420.56,425.05,9659800
2024-07-12,MSFT,422.61,423.09,412.97,420.01,7556691
2024-07-15,MSFT,415.46,419.9,405.48,409.88,3837785
2024-07-16,MSFT,416.9,418.82,406.02,409.92,6258356
2024-07-17,MSFT,415.11,427.18,413.23,426.24,7491785
2024-07-18,MSFT,433.25,444.35,430.06,436.06,6356397
2024-07-19,MSFT,432.61,440.32,430.03,435.86,7518480
2024-07-22,MSFT,429.03,440.78,427.4,430.91,3254052
2024-07-23,MSFT,434.02,437.23,433.11,435.16,9684967
2024-07-24,MSFT,427.75,436.49,416.91,429.92,8293064
2024-07-25,MSFT,428.33,436.69,417.39,420.22,1976275
2024-07-26,MSFT,424.75,429.47,422.18,427.93,4204305
2024-07-29,MSFT,436.3,442.28,434.07,434.92,3752550
2024-07-30,MSFT,428.39,430.63,422.64,424.66,5399753
2024-07-31,MSFT,416.99,425.89,410.84,421.29,5813484
2024-08-01,MSFT,417.68,425.22,413.79,415.85,4586607
2024-08-02,MSFT,423.58,435.15,416.08,419.58,9967396
2024-08-05,MSFT,412.37,422.76,402.54,422.52,2318315
2024-08-06,MSFT,423.84,431.5,411.61,430.31,2854987
2024-08-07,MSFT,425.02,429.79,419.8,423.8,5867077
2024-08-08,MSFT,415.39,422.24,410.46,419.72,1968718
2024-08-09,MSFT,424.97,433.98,417.63,424.57,5444676
2024-08-12,MSFT,422.04,427.05,414.19,417.21,8485567
2024-08-13,MSFT,416.84,418.55,406.96,411.99,7338630
2024-08-14,MSFT,407.23,416.21,398.22,415.77,6580823
2024-08-15,MSFT,408.56,418.38,400.8,409.63,9806189
2024-08-16,MSFT,412.88,423.29,400.58,420.5,1676064
2024-08-19,MSFT,425.13,429.05,415.33,415.66,1000729
2024-08-20,MSFT,415.38,424.76,405.57,406.31,7977626
2024-08-21,MSFT,404.53,415.71,400.29,408.22,9110355
2024-08-22,MSFT,411.57,414.61,405.69,413.77,9413339
2024-08-23,MSFT,413.45,420.35,410.55,417.65,6408753
2024-08-26,MSFT,425.93,433.76,418.01,428.26,9583986
2024-08-27,MSFT,427.92,430.05,426.17,426.74,2957161
2024-08-28,MSFT,428.37,435.29,420.85,427.01,4599516
2024-08-29,MSFT,426.04,428.43,421.89,426.44,7074858
2024-08-30,MSFT,418.17,426.16,407.48,410.25,3273918
2024-09-02,MSFT,415.68,425.98,414.49,424.91,2199373
2024-09-03,MSFT,422.68,430.53,413.51,428.8,4197182
2024-09-04,MSFT,429.18,432.8,417.77,420.92,7784041
2024-09-05,MSFT,425.57,425.82,420.85,422.16,8284885
2024-09-06,MSFT,420.98,431.6,413.5,428.61,2825125
2024-09-09,MSFT,433.96,444.81,430.64,437.89,9978349
2024-09-10,MSFT,434.85,435.73,428.93,431.99,2280693
2024-09-11,MSFT,431.98,437.37,419.07,423.68,5199221
2024-09-12,MSFT,420.04,423.83,415.25,415.33,9445876
2024-09-13,MSFT,417.01,419.66,407.37,410.21,6253743
2024-09-16,MSFT,406.44,414.8,399.08,414.06,7740729
2024-09-17,MSFT,413.86,417.38,412.56,415.93,5847556
2024-09-18,MSFT,408.17,411.3,397.97,402.68,6708983
2024-09-19,MSFT,397.22,398.94,392.58,396.71,6059886
2024-09-20,MSFT,394.02,397.36,393.69,394.4,9332923
2024-09-23,MSFT,392.62,397.89,391.28,391.82,5847735
2024-09-24,MSFT,385.03,386.89,377.25,382.03,1603436
2024-09-25,MSFT,385.8,396.64,377.24,390.49,6229927
2024-09-26,MSFT,391.56,391.66,382.23,388.87,9501488
2024-09-27,MSFT,382.37,383.94,379.05,380.96,2332682
2024-09-30,MSFT,385.15,391.97,383.0,388.86,6996654
2024-10-01,MSFT,391.96,399.56,383.87,388.13,8090002
2024-10-02,MSFT,383.5,387.94,378.08,380.96,3840334
2024-10-03,MSFT,381.06,383.43,380.92,383.35,6499129
2024-10-04,MSFT,383.41,385.45,382.31,382.68,4402958
2024-10-07,MSFT,387.07,397.28,378.72,386.19,6482040
2024-10-08,MSFT,379.97,385.95,369.31,373.97,6277837
2024-10-09,MSFT,367.81,370.37,365.01,367.38,1705285
2024-10-10,MSFT,371.3,377.99,368.94,372.43,3251402
2024-10-11,MSFT,372.05,374.06,366.25,367.25,7710390
2024-10-14,MSFT,372.85,380.69,365.51,367.27,5468038
2024-10-15,MSFT,365.33,367.83,359.33,366.4,7431588
2024-10-16,MSFT,368.97,370.24,361.38,369.2,4461781
2024-10-17,MSFT,369.46,373.45,361.08,365.37,4482426
2024-10-18,MSFT,365.27,371.3,359.53,363.57,1036454
2024-10-21,MSFT,368.19,374.24,359.38,372.15,2498701
2024-10-22,MSFT,367.16,369.96,360.86,365.56,7465768
2024-10-23,MSFT,371.54,378.8,370.42,376.8,6399137
2024-10-24,MSFT,377.28,380.24,372.03,374.27,9343029
2024-10-25,MSFT,375.16,375.93,370.88,371.25,6333411
2024-10-28,MSFT,368.14,371.43,363.44,367.46,4669546
2024-10-29,MSFT,369.34,372.83,364.24,368.41,4398642
2024-10-30,MSFT,366.71,369.26,362.4,365.68,6148064
2024-10-31,MSFT,362.22,365.5,355.7,361.93,6394907
2024-11-01,MSFT,359.3,363.54,355.03,361.59,1622572
2024-11-04,MSFT,364.63,374.32,356.71,370.35,3008027
2024-11-05,MSFT,375.3,384.85,366.55,382.43,7925336
2024-11-06,MSFT,382.64,390.5,377.49,379.94,6097836
2024-11-07,MSFT,380.12,381.34,375.05,377.81,1815637
2024-11-08,MSFT,382.98,386.62,380.62,385.55,6866045
2024-11-11,MSFT,379.91,389.89,373.97,384.9,7805379
2024-11-12,MSFT,379.78,381.67,373.23,375.3,5819061
2024-11-13,MSFT,382.09,386.38,377.67,380.88,2160485
2024-11-14,MSFT,382.31,386.53,379.51,381.09,5694273
2024-11-15,MSFT,385.98,397.13,381.92,393.93,8559536
2024-11-18,MSFT,389.38,394.3,382.03,384.89,4549862
2024-11-19,MSFT,385.46,395.01,381.91,389.0,9908374
2024-11-20,MSFT,382.3,393.59,380.35,383.67,2675821
2024-11-21,MSFT,377.75,381.67,376.95,380.02,4099240
2024-11-22,MSFT,385.2,386.8,376.64,386.36,4486548
2024-11-25,MSFT,379.54,383.38,369.26,380.36,6117868
2024-11-26,MSFT,387.62,392.63,385.89,391.42,4832636
2024-11-27,MSFT,386.28,393.44,383.82,391.33,3244835
2024-11-28,MSFT,383.82,390.37,377.92,385.13,4207422
2024-11-29,MSFT,383.53,385.89,379.09,381.25,2302184
2024-12-02,MSFT,387.18,395.28,384.94,387.21,9821504
2024-12-03,MSFT,385.2,386.92,376.3,386.2,8746544
2024-12-04,MSFT,381.94,383.7,373.89,381.14,5731068
2024-12-05,MSFT,377.86,388.02,376.78,387.0,3007666
2024-12-06,MSFT,385.1,390.5,379.27,388.09,1793511
2024-12-09,MSFT,385.55,389.08,381.03,383.78,1383694
2024-12-10,MSFT,384.18,385.82,381.76,383.44,4327759
2024-12-11,MSFT,388.38,393.31,388.12,392.62,1840716
2024-12-12,MSFT,391.91,393.96,389.3,393.46,1567037
2024-12-13,MSFT,389.74,390.46,378.48,381.49,3865429
2024-12-16,MSFT,384.62,389.93,378.6,381.97,2233862
2024-12-17,MSFT,382.48,390.54,381.09,387.29,6243029
2024-12-18,MSFT,384.39,392.69,383.43,389.9,3762212
2024-12-19,MSFT,382.46,393.26,379.02,383.57,3817310
2024-12-20,MSFT,380.62,386.12,372.43,384.81,7203088
2024-12-23,MSFT,380.06,381.66,379.99,381.27,2312682
2024-12-24,MSFT,380.02,389.96,370.84,372.37,4726284
2024-12-25,MSFT,366.04,369.66,364.79,366.2,7032968
2024-12-26,MSFT,371.57,380.83,367.59,378.46,2364969
2024-12-27,MSFT,378.56,388.72,373.73,376.77,2253135
2024-12-30,MSFT,378.77,386.78,378.37,382.76,3164472
2024-12-31,MSFT,377.63,387.1,376.45,384.12,8389135
2025-01-01,MSFT,385.41,386.35,384.8,386.32,7168018
2025-01-02,MSFT,379.26,387.28,375.14,379.6,5215911
2025-01-03,MSFT,383.96,384.22,379.75,381.21,1910997
2025-01-06,MSFT,375.26,377.32,370.99,374.39,8233053
2025-01-07,MSFT,378.71,380.04,374.43,379.71,9486934
2025-01-08,MSFT,380.08,386.78,369.24,375.52,2760524
2025-01-09,MSFT,380.73,385.76,370.44,373.67,4240926
2025-01-10,MSFT,375.15,379.31,366.82,375.68,4050003
2025-01-13,MSFT,371.32,381.13,366.55,369.96,1042228
2025-01-14,MSFT,375.24,383.85,368.0,370.71,4681782
2025-01-15,MSFT,365.61,373.75,363.13,365.39,3747680
2025-01-16,MSFT,367.95,374.79,366.95,369.23,8922613
2025-01-17,MSFT,367.67,369.77,358.5,366.64,6594565
2025-01-20,MSFT,365.22,371.99,361.33,371.52,7847978
2025-01-21,MSFT,376.05,384.5,370.88,377.79,1362741
2025-01-22,MSFT,376.21,378.49,368.02,368.3,6250902
2025-01-23,MSFT,365.04,371.23,358.26,368.93,8711676
2025-01-24,MSFT,369.71,376.64,368.74,371.84,5075265
2025-01-27,MSFT,374.5,379.99,371.22,376.14,9206719
2025-01-28,MSFT,374.66,378.32,374.64,377.61,5521906
2025-01-29,MSFT,381.23,381.92,381.07,381.7,9048159
2025-01-30,MSFT,377.62,383.4,368.42,369.6,6654163
2025-01-31,MSFT,375.55,386.35,374.12,385.27,4162345
2025-02-03,MSFT,379.02,386.06,370.08,385.8,9990355
2025-02-04,MSFT,393.25,396.62,390.34,396.5,4090543
2025-02-05,MSFT,389.52,390.03,386.22,388.34,3228292
2025-02-06,MSFT,392.64,395.54,391.14,392.4,6541832
2025-02-07,MSFT,396.77,399.19,391.66,393.63,4608166
2025-02-10,MSFT,400.23,409.34,389.46,394.36,3301389
2025-02-11,MSFT,386.73,394.55,377.32,385.81,6306180
2025-02-12,MSFT,389.63,398.75,382.95,398.32,6413820
2025-02-13,MSFT,394.12,400.0,382.8,396.51,2464389
2025-02-14,MSFT,394.42,399.97,392.25,395.94,1120433
2025-02-17,MSFT,388.77,394.48,381.02,387.94,7741743
2025-02-18,MSFT,393.81,400.15,382.3,395.14,6182866
2025-02-19,MSFT,397.38,399.3,388.03,388.8,9594477
2025-02-20,MSFT,392.36,398.92,386.75,388.18,6197601
2025-02-21,MSFT,394.74,405.47,388.53,391.14,6505056
2025-02-24,MSFT,391.46,397.11,386.51,390.49,8505386
2025-02-25,MSFT,396.52,406.67,393.36,396.15,9703170
2025-02-26,MSFT,391.43,392.09,384.27,385.24,3498489
2025-02-27,MSFT,388.12,399.14,383.45,396.25,8340281
2025-02-28,MSFT,392.58,401.03,385.57,394.78,4311605
2025-03-03,MSFT,393.96,397.29,389.98,396.46,6408518
2025-03-04,MSFT,403.71,411.03,396.35,405.73,7394333
2025-03-05,MSFT,412.5,422.24,401.25,416.43,8091536
2025-03-06,MSFT,410.79,421.77,403.79,405.24,6078819
2025-03-07,MSFT,400.78,408.21,393.76,403.02,9161936
2025-03-10,MSFT,404.1,404.55,394.04,399.26,1367109
2025-03-11,MSFT,399.52,411.03,392.86,402.49,1811377
2025-03-12,MSFT,396.61,398.69,388.64,397.33,7022037
2025-03-13,MSFT,397.13,406.48,386.31,393.44,3240441
2025-03-14,MSFT,398.47,406.4,392.43,404.13,1902368
2025-03-17,MSFT,398.86,408.96,392.3,400.12,3879593
2025-03-18,MSFT,397.65,405.46,396.41,402.56,9059593
2025-03-19,MSFT,401.57,412.04,392.07,404.66,5527134
2025-03-20,MSFT,403.48,414.97,401.17,410.82,3957941
2025-03-21,MSFT,409.0,419.58,402.25,404.78,8327124
2025-03-24,MSFT,409.61,411.99,406.47,408.99,5822796
2025-03-25,MSFT,401.72,402.99,397.54,401.28,1709168
2025-03-26,MSFT,403.74,408.88,396.62,401.24,5454336
2025-03-27,MSFT,402.55,408.37,394.49,396.78,3236878
2025-03-28,MSFT,388.92,395.82,383.31,395.23,3890318
2025-03-31,MSFT,387.37,389.98,377.58,386.95,3015369
2025-04-01,MSFT,392.34,395.83,387.12,392.72,6897991
2025-04-02,MSFT,390.07,400.94,385.46,395.14,3470236
2025-04-03,MSFT,390.31,393.23,380.75,391.08,3359867
2025-04-04,MSFT,393.29,401.08,385.36,386.64,1382493
2025-04-07,MSFT,385.86,396.58,383.28,391.97,7259819
2025-04-08,MSFT,392.39,399.38,392.15,398.43,9322823
2025-04-09,MSFT,404.63,411.52,396.98,409.07,4796627
2025-04-10,MSFT,409.37,419.76,404.04,408.89,6467398
2025-04-11,MSFT,411.69,419.69,409.95,417.09,4642479
2025-04-14,MSFT,420.82,423.43,409.31,419.83,5227168
2025-04-15,MSFT,418.56,430.15,413.23,429.98,8698659
2025-04-16,MSFT,428.27,441.09,420.49,440.12,1239848
2025-04-17,MSFT,441.33,451.4,439.45,440.76,4106361
2025-04-18,MSFT,439.22,444.71,432.53,441.88,7275845
2025-04-21,MSFT,438.41,444.16,433.45,438.81,8087289
2025-04-22,MSFT,433.48,445.62,427.09,429.33,6199247
2025-04-23,MSFT,432.65,436.44,425.19,430.36,7182813
2025-04-24,MSFT,432.35,433.32,420.93,428.44,5036181
2025-04-25,MSFT,420.71,422.52,410.81,413.71,7368404
2025-04-28,MSFT,409.05,420.87,398.49,416.49,8702831
2025-04-29,MSFT,423.82,427.14,419.03,426.64,3478184
2025-04-30,MSFT,418.55,425.73,410.44,411.5,9811744
2025-05-01,MSFT,409.53,416.5,401.95,403.28,6804369
2025-05-02,MSFT,409.35,414.68,406.29,408.68,3186795
2025-05-05,MSFT,409.28,411.79,407.31,410.37,1323787
2025-05-06,MSFT,403.89,404.16,398.29,403.92,7766257
2025-05-07,MSFT,400.31,404.75,391.49,395.15,4724065
2025-05-08,MSFT,396.87,407.92,394.45,404.18,5543037
2025-05-09,MSFT,398.05,403.82,395.75,402.76,5073027
2025-05-12,MSFT,396.02,402.55,395.64,401.84,9660270
2025-05-13,MSFT,396.98,405.43,390.25,395.04,6010788
2025-05-14,MSFT,388.2,399.68,383.08,398.79,8584190
2025-05-15,MSFT,395.71,402.46,385.63,401.71,5088770
2025-05-16,MSFT,398.93,405.25,391.35,402.4,4422018
2025-05-19,MSFT,405.34,406.15,399.8,405.97,3494206
2025-05-20,MSFT,399.18,401.45,396.57,399.0,7302875
2025-05-21,MSFT,394.0,405.24,386.61,396.74,7633377
2025-05-22,MSFT,396.08,403.68,394.8,403.46,7524442
2025-05-23,MSFT,411.12,419.91,403.49,410.85,1773670
2025-05-26,MSFT,406.59,415.18,399.27,414.99,3951255
2025-05-27,MSFT,411.03,411.31,407.37,409.04,5648106
2025-05-28,MSFT,415.47,420.4,409.44,412.51,8220781
2025-05-29,MSFT,415.38,418.09,407.54,407.81,3671395
2025-05-30,MSFT,413.24,413.64,408.71,408.75,9805851
2025-06-02,MSFT,407.64,412.85,405.28,405.89,3779089
2025-06-03,MSFT,402.28,412.4,399.3,402.12,5944044
2025-06-04,MSFT,407.55,416.06,403.24,405.99,6021457
2025-06-05,MSFT,400.64,401.97,388.77,394.15,5479108
2025-06-06,MSFT,399.58,411.56,397.15,398.6,5753326
2025-06-09,MSFT,398.89,405.97,388.47,396.07,2409205
2025-06-10,MSFT,391.82,401.69,389.02,396.58,8678478
2025-06-11,MSFT,403.81,404.44,400.77,402.35,2274933
2025-06-12,MSFT,408.83,410.54,398.87,400.6,9392589
2025-06-13,MSFT,406.91,415.94,405.57,406.25,4216023
2025-06-16,MSFT,406.57,412.34,395.67,397.39,4973212
2025-06-17,MSFT,398.31,409.64,392.13,395.87,7634001
2025-06-18,MSFT,399.52,404.72,395.75,396.35,3402141
2025-06-19,MSFT,397.77,402.39,394.9,400.63,7556255
2025-06-20,MSFT,403.97,405.33,400.04,400.5,1473410
2025-06-23,MSFT,407.96,408.62,404.83,406.05,7580057
2025-06-24,MSFT,405.58,407.19,399.68,401.27,4564001
2025-06-25,MSFT,409.19,418.77,400.48,401.78,6496563
2025-06-26,MSFT,395.43,404.02,383.85,395.39,4225185
2025-06-27,MSFT,395.33,401.69,390.89,397.52,7443413
2025-06-30,MSFT,398.02,408.4,397.36,404.74,7101726
2025-07-01,MSFT,401.41,411.36,395.65,397.54,3819182
2025-07-02,MSFT,403.51,408.29,403.15,408.01,5029446
2025-07-03,MSFT,402.39,410.05,401.79,405.78,7062334
2025-07-04,MSFT,399.61,400.08,396.6,399.29,5368222
2025-07-07,MSFT,397.59,407.48,390.03,404.86,9884420
2025-07-08,MSFT,397.93,399.09,396.75,397.31,2607829
2025-07-09,MSFT,394.78,399.35,389.65,398.81,2034337
2025-07-10,MSFT,399.62,410.46,393.73,401.65,9910033
2025-07-11,MSFT,406.04,408.04,394.76,397.45,8877300
2025-07-14,MSFT,397.2,399.49,386.61,394.87,4445798
2025-07-15,MSFT,400.52,406.72,394.9,404.39,4724845
2025-07-16,MSFT,402.05,405.01,400.19,401.88,7179009
2025-07-17,MSFT,399.72,408.07,399.12,401.51,9077619
2025-07-18,MSFT,399.07,401.95,389.61,392.04,2627991
2025-07-21,MSFT,394.19,395.5,384.03,395.4,2634019
2025-07-22,MSFT,401.8,407.35,390.07,399.3,5947065
2025-07-23,MSFT,397.79,407.78,394.6,397.2,1151392
2025-07-24,MSFT,398.16,405.31,397.43,398.97,2355358
2025-07-25,MSFT,393.83,399.01,387.45,398.41,3420462
2025-07-28,MSFT,401.84,406.9,396.42,402.76,1764262
2025-07-29,MSFT,399.65,407.56,390.08,390.14,8866198
2025-07-30,MSFT,392.34,396.12,391.81,392.31,3660829
2025-07-31,MSFT,386.35,395.1,383.58,385.59,8161138
2025-08-01,MSFT,380.88,388.55,372.43,380.1,3956264
2025-08-04,MSFT,384.76,393.62,382.12,383.67,5686071
2025-08-05,MSFT,387.6,394.82,381.0,382.82,2314774
2025-08-06,MSFT,386.39,392.09,381.63,391.61,9074106
2025-08-07,MSFT,392.31,397.53,388.94,393.59,2518585
2025-08-08,MSFT,394.33,396.74,387.03,392.56,8414996
2025-08-11,MSFT,390.19,399.48,379.08,383.16,1344673
2025-08-12,MSFT,387.97,399.41,378.19,387.71,3042063
2025-08-13,MSFT,393.36,402.06,383.54,386.1,7387573
2025-08-14,MSFT,379.53,382.37,368.16,375.07,6822512
2025-08-15,MSFT,378.46,383.65,368.87,373.32,4558951
2025-08-18,MSFT,370.69,377.59,368.95,376.39,8859865
2025-08-19,MSFT,376.46,383.12,373.77,377.2,1716756
2025-08-20,MSFT,383.56,392.84,377.43,391.83,2148257
2025-08-21,MSFT,385.15,385.56,384.53,384.75,2336807
2025-08-22,MSFT,384.71,386.18,373.27,384.55,9998504
2025-08-25,MSFT,389.09,389.16,380.29,388.14,3590882
2025-08-26,MSFT,387.87,394.4,385.49,391.19,2169074
2025-08-27,MSFT,397.53,408.82,393.12,403.78,4318696
2025-08-28,MSFT,410.91,411.22,398.59,399.95,1550236
2025-08-29,MSFT,399.34,410.85,390.33,396.13,9612836
2025-09-01,MSFT,392.34,400.74,392.29,396.4,9311480
2025-09-02,MSFT,397.08,405.39,392.84,400.43,2598543
2025-09-03,MSFT,403.43,405.11,391.43,394.41,9746976
2025-09-04,MSFT,397.26,397.34,386.54,391.54,7924015
2025-09-05,MSFT,386.0,390.8,379.09,383.62,1298690
2025-09-08,MSFT,391.27,394.91,383.3,384.88,7163792
2025-09-09,MSFT,382.77,389.95,373.01,374.52,6919112
2025-09-10,MSFT,377.46,380.17,368.49,375.17,7539471
2025-09-11,MSFT,374.25,376.02,370.22,373.86,1149711
2025-09-12,MSFT,380.79,380.87,370.68,374.9,4265152
2025-09-15,MSFT,371.34,374.75,362.16,370.38,1581094
2025-09-16,MSFT,365.32,367.94,364.39,366.36,7469160
2025-09-17,MSFT,359.11,368.98,356.68,365.64,4902095
2025-09-18,MSFT,367.93,371.2,362.9,365.07,3797261
2025-09-19,MSFT,361.38,366.55,359.69,365.76,4017975
2025-09-22,MSFT,369.39,374.01,361.54,367.91,9072327
2025-09-23,MSFT,371.53,376.11,361.39,363.26,5318316
2025-09-24,MSFT,366.94,377.02,359.18,364.81,2220540
2025-09-25,MSFT,367.54,375.62,359.05,359.81,5473785
2025-09-26,MSFT,359.44,361.7,359.16,360.73,6357598
2025-09-29,MSFT,362.36,368.31,357.46,359.11,9023179
2025-09-30,MSFT,364.42,370.11,361.22,361.71,9775307
2025-10-01,MSFT,367.18,378.09,366.23,373.99,3767637
2025-10-02,MSFT,380.03,388.74,370.12,385.48,1508443
2025-10-03,MSFT,383.49,384.86,372.62,378.2,8948603
2025-10-06,MSFT,373.73,375.34,362.73,374.93,5044443
2025-10-07,MSFT,371.7,377.71,369.13,375.14,6180524
2025-10-08,MSFT,380.84,383.73,380.31,381.63,7935996
2025-10-09,MSFT,376.4,383.48,371.03,375.13,7279177
2025-10-10,MSFT,376.07,377.08,365.87,368.45,8434235
2025-10-13,MSFT,366.68,371.77,360.43,360.69,7534303
2025-10-14,MSFT,360.07,362.39,356.41,359.31,4717607
2025-10-15,MSFT,355.18,356.34,346.11,354.3,5023657
2025-10-16,MSFT,358.44,359.66,352.42,358.39,4606470
2025-10-17,MSFT,364.41,365.83,357.52,365.25,4750580
2025-10-20,MSFT,360.58,365.78,359.34,362.12,8898233
2025-10-21,MSFT,368.77,376.65,367.3,371.67,6674879
2025-10-22,MSFT,365.43,369.2,362.37,365.9,8387322
2020-01-01,AMZN,1351.19,1367.13,1315.13,1366.14,4269525
2020-01-02,AMZN,1372.35,1396.23,1351.77,1361.84,5975829
2020-01-03,AMZN,1349.02,1388.82,1338.59,1371.86,1226247
2020-01-06,AMZN,1365.96,1377.22,1337.39,1339.18,3149384
2020-01-07,AMZN,1352.56,1372.57,1316.54,1326.03,8272298
2020-01-08,AMZN,1323.83,1327.06,1299.6,1305.53,2906472
2020-01-09,AMZN,1324.18,1348.3,1307.94,1340.91,5952377
2020-01-10,AMZN,1337.39,1363.13,1299.86,1345.66,4371560
2020-01-13,AMZN,1359.25,1363.81,1347.1,1349.49,4989167
2020-01-14,AMZN,1330.57,1350.73,1303.44,1349.88,4571409
2020-01-15,AMZN,1342.77,1359.97,1306.92,1323.46,8374517
2020-01-16,AMZN,1341.89,1356.9,1302.91,1311.74,1193358
2020-01-17,AMZN,1322.46,1332.32,1304.55,1308.31,8690655
2020-01-20,AMZN,1333.4,1354.74,1322.58,1338.96,7068654
2020-01-21,AMZN,1316.9,1343.65,1314.71,1331.01,5199528
2020-01-22,AMZN,1332.55,1333.49,1322.99,1323.83,4831154
2020-01-23,AMZN,1340.44,1365.7,1310.04,1321.65,1326806
2020-01-24,AMZN,1322.31,1357.58,1283.04,1313.45,2109764
2020-01-27,AMZN,1287.99,1296.47,1261.82,1271.66,7740730
2020-01-28,AMZN,1282.57,1310.58,1264.04,1284.95,1554905
2020-01-29,AMZN,1293.23,1301.22,1259.02,1300.11,5360679
2020-01-30,AMZN,1304.09,1324.6,1286.81,1318.04,1979147
2020-01-31,AMZN,1299.72,1325.52,1273.7,1303.84,4325241
2020-02-03,AMZN,1281.09,1318.11,1257.87,1266.97,7924262
2020-02-04,AMZN,1277.05,1278.92,1255.49,1273.77,6233354
2020-02-05,AMZN,1291.34,1309.73,1264.79,1269.62,5929210
2020-02-06,AMZN,1258.33,1293.3,1220.97,1264.03,9845162
2020-02-07,AMZN,1280.67,1315.97,1276.5,1276.68,2456039
2020-02-10,AMZN,1262.82,1283.72,1237.57,1282.26,1266099
2020-02-11,AMZN,1286.27,1323.09,1273.97,1296.44,8827655
2020-02-12,AMZN,1287.96,1324.68,1283.5,1297.82,3950771
2020-02-13,AMZN,1314.69,1338.7,1290.3,1334.98,3296001
2020-02-14,AMZN,1324.16,1363.81,1296.77,1318.4,1849785
2020-02-17,AMZN,1323.66,1324.16,1297.47,1300.69,6031994
2020-02-18,AMZN,1314.78,1320.34,1312.63,1318.63,1233514
2020-02-19,AMZN,1324.93,1333.95,1314.03,1324.06,9510397
2020-02-20,AMZN,1337.89,1357.77,1325.54,1352.69,5613448
2020-02-21,AMZN,1333.83,1342.62,1293.84,1319.59,1940163
2020-02-24,AMZN,1316.61,1332.67,1309.75,1329.98,7285317
2020-02-25,AMZN,1321.23,1342.28,1299.38,1302.13,5224588
2020-02-26,AMZN,1307.91,1338.43,1307.1,1320.98,8859669
2020-02-27,AMZN,1321.21,1343.44,1319.74,1321.22,1649363
2020-02-28,AMZN,1304.68,1341.2,1271.25,1308.08,6189744
2020-03-02,AMZN,1322.62,1348.91,1286.35,1334.99,1667149
2020-03-03,AMZN,1317.69,1340.6,1311.03,1322.86,5057820
2020-03-04,AMZN,1346.3,1378.99,1342.83,1378.47,1527194
2020-03-05,AMZN,1354.37,1373.05,1324.21,1347.1,1297184
2020-03-06,AMZN,1334.73,1344.58,1298.86,1315.01,2178443
2020-03-09,AMZN,1291.21,1293.28,1261.11,1293.25,5051598
2020-03-10,AMZN,1304.92,1307.56,1286.74,1301.94,3350597
2020-03-11,AMZN,1308.65,1335.05,1292.83,1308.76,5458162
2020-03-12,AMZN,1310.7,1314.57,1284.55,1290.08,1693735
2020-03-13,AMZN,1289.68,1323.91,1277.61,1304.89,3703897
2020-03-16,AMZN,1283.88,1315.97,1252.19,1303.49,8892704
2020-03-17,AMZN,1306.06,1332.42,1276.51,1321.41,2532516
2020-03-18,AMZN,1341.17,1347.2,1306.96,1345.92,9930308
2020-03-19,AMZN,1347.26,1380.37,1329.73,1373.84,7809094
2020-03-20,AMZN,1349.64,1370.65,1326.16,1347.03,3500124
2020-03-23,AMZN,1343.63,1378.34,1307.08,1320.94,8990956
2020-03-24,AMZN,1334.29,1360.04,1296.07,1312.4,2727060
2020-03-25,AMZN,1294.75,1329.38,1269.25,1277.49,8763522
2020-03-26,AMZN,1296.24,1303.25,1259.6,1293.62,7450585
2020-03-27,AMZN,1285.1,1291.28,1262.27,1280.49,6998914
2020-03-30,AMZN,1298.62,1325.96,1288.53,1295.92,5708147
2020-03-31,AMZN,1321.51,1338.89,1308.01,1335.16,1167492
2020-04-01,AMZN,1309.6,1331.03,1298.85,1313.19,7997783
2020-04-02,AMZN,1321.92,1341.9,1286.13,1333.47,3248199
2020-04-03,AMZN,1356.22,1392.27,1319.53,1373.83,6960586
2020-04-06,AMZN,1362.0,1375.7,1334.93,1369.41,4473271
2020-04-07,AMZN,1369.46,1405.71,1366.94,1375.24,2115769
2020-04-08,AMZN,1351.1,1355.46,1316.84,1326.38,3228057
2020-04-09,AMZN,1334.61,1348.42,1320.56,1332.12,1985068
2020-04-10,AMZN,1331.81,1358.43,1315.16,1344.82,8989889
2020-04-13,AMZN,1324.88,1329.8,1289.77,1323.34,2434711
2020-04-14,AMZN,1336.54,1376.2,1335.73,1346.35,4814264
2020-04-15,AMZN,1342.45,1366.63,1320.92,1343.47,2543757
2020-04-16,AMZN,1321.47,1343.79,1287.35,1343.02,4481113
